recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,cond,random_number
6,4) $350 - $500,358.77,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.2672120830975473
5,2) $100 - $200,141.74,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4950016448274255
9,3) $200 - $350,205.33,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.08311389782465994
1,5) $500 - $750,629.85,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.35388424061238766
9,4) $350 - $500,383.77,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.9692088053561747
6,1) $0 - $100,64.33,1,0,Rural,0,Web,No E-Mail,1,0,0,0,FALSE,0.6247141896747053
6,2) $100 - $200,108.83,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3124896564986557
4,2) $100 - $200,121.87,1,0,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.4056896127294749
10,4) $350 - $500,489.29,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9960773715283722
2,2) $100 - $200,199.97,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8550823563709855
3,1) $0 - $100,66.47,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.2678781289141625
9,1) $0 - $100,33.63,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7621515295468271
10,2) $100 - $200,161.43,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,FALSE,0.2936055490281433
12,1) $0 - $100,90.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.39935110695660114
1,5) $500 - $750,681.12,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8121315238531679
9,2) $100 - $200,198.54,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.07715166918933392
11,3) $200 - $350,301,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3636968098580837
2,4) $350 - $500,378.5,0,1,Urban,0,Web,Mens E-Mail,1,1,80.58,1,TRUE,0.44259246718138456
10,2) $100 - $200,131.95,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,FALSE,0.1567141325213015
6,2) $100 - $200,107.42,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.17645203648135066
7,3) $200 - $350,297.6,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.384303892031312
9,1) $0 - $100,89.96,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.26929377974011004
8,2) $100 - $200,155.75,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.46925094234757125
8,2) $100 - $200,135.67,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.17180008231662214
9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.3691894623916596
12,1) $0 - $100,36.67,0,1,Urban,0,Web,Mens E-Mail,1,1,195.83,1,FALSE,0.48614910431206226
1,5) $500 - $750,563.7,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.06380246672779322
1,4) $350 - $500,357.56,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.41832163580693305
7,"7) $1,000 +",1222.53,1,1,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.28288395586423576
5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8478821495082229
9,2) $100 - $200,108.59,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.08223923086188734
7,2) $100 - $200,153.17,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4719307308550924
4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.10910096345469356
8,1) $0 - $100,60.9,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3332779845222831
12,2) $100 - $200,145.27,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.2768498416990042
11,2) $100 - $200,112.61,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5870351414196193
5,1) $0 - $100,37.79,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.07115402398630977
9,3) $200 - $350,297.59,0,1,Surburban,1,Phone,Mens E-Mail,1,1,118.39,1,FALSE,0.4639623810071498
7,4) $350 - $500,409.76,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.4369311104528606
7,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.23046641424298286
1,1) $0 - $100,87,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.22181375441141427
2,1) $0 - $100,46.47,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.42021589330397546
9,2) $100 - $200,129.29,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3335208056960255
3,5) $500 - $750,708.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.864807550329715
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.1771945357322693
10,2) $100 - $200,113.33,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.49331872863695025
4,5) $500 - $750,737.33,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.429713366786018
7,"6) $750 - $1,000",758.59,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9785540627781302
4,2) $100 - $200,174.55,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.23216114845126867
9,1) $0 - $100,76.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.24081159615889192
6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.7968360839877278
10,3) $200 - $350,319.45,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.11350770643912256
3,4) $350 - $500,367.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.14732289966195822
8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.14362694276496768
4,5) $500 - $750,739.84,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5070356025826186
6,2) $100 - $200,161.43,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.15485101705417037
8,3) $200 - $350,346.57,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3483020521234721
10,1) $0 - $100,51.33,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.31177237443625927
2,2) $100 - $200,159.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3515734092798084
5,"7) $1,000 +",1079.62,1,1,Surburban,1,Web,No E-Mail,1,1,29.99,0,TRUE,0.14784570690244436
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.6588776090648025
11,1) $0 - $100,43.51,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.18506996450014412
7,5) $500 - $750,508.18,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.37035706592723727
5,3) $200 - $350,291.17,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.011149508645758033
5,1) $0 - $100,30.59,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9937492262106389
4,3) $200 - $350,305.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3574057451914996
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,FALSE,0.7476350634824485
8,3) $200 - $350,256.83,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.7929090238176286
7,4) $350 - $500,489.49,1,0,Rural,1,Web,No E-Mail,1,0,0,0,TRUE,0.47582503873854876
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.4946545260027051
2,3) $200 - $350,231.27,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3080524487886578
2,1) $0 - $100,50.37,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6950122462585568
9,2) $100 - $200,189.33,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8227933056186885
1,4) $350 - $500,368.01,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.43471764074638486
2,2) $100 - $200,186.51,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.663010967662558
9,4) $350 - $500,433.89,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.1431665865238756
8,1) $0 - $100,90.62,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.3444873937405646
2,1) $0 - $100,44.37,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4057635823264718
3,1) $0 - $100,43,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.08531100582331419
10,2) $100 - $200,145.73,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.932571928249672
2,3) $200 - $350,202.92,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8794332961551845
10,3) $200 - $350,226.15,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9357124676462263
6,5) $500 - $750,549.78,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.07246063346974552
9,1) $0 - $100,34.72,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3787594405002892
4,3) $200 - $350,316.87,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.10505013866350055
2,3) $200 - $350,210.51,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.739641745807603
9,3) $200 - $350,301.15,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.052149013383314013
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.48216957319527864
9,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.9205178406555206
1,1) $0 - $100,70.17,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.0415284289047122
10,2) $100 - $200,138.83,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.29399179900065064
4,3) $200 - $350,209.79,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.6097489350941032
3,1) $0 - $100,34.22,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.2642490495927632
2,2) $100 - $200,152.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.42309860954992473
5,4) $350 - $500,427.17,1,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.36656361632049084
10,4) $350 - $500,466.25,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.12372356513515115
2,3) $200 - $350,227.46,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.07003267924301326
12,1) $0 - $100,88.65,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.4425101082306355
7,2) $100 - $200,157.63,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3702723802998662
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.17024358012713492
10,2) $100 - $200,119.63,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.054190429393202066
2,4) $350 - $500,458.41,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.603792401496321
5,2) $100 - $200,135.64,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.06494991877116263
10,2) $100 - $200,127.29,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.16210908186621964
1,5) $500 - $750,525.42,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4753979204688221
1,3) $200 - $350,303.34,1,1,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.0019328347407281399
5,1) $0 - $100,50.63,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4414591430686414
9,1) $0 - $100,35.4,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.26092973724007607
6,3) $200 - $350,333.21,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7158332837279886
2,5) $500 - $750,584.37,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.16308547835797071
4,1) $0 - $100,78.96,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.4761880184523761
4,1) $0 - $100,53.42,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6902567229699343
3,3) $200 - $350,314.67,1,0,Rural,1,Web,No E-Mail,0,0,0,0,TRUE,0.46089517953805625
1,5) $500 - $750,522.77,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.3971479332540184
8,1) $0 - $100,59.95,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.11772061209194362
6,5) $500 - $750,569.14,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.24011627305299044
1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4359764016699046
2,5) $500 - $750,675.88,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4978680519852787
9,3) $200 - $350,257.6,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.691927672130987
12,1) $0 - $100,32.51,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.760313281789422
11,1) $0 - $100,99.05,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.15540122264064848
7,3) $200 - $350,340.72,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8494570930488408
7,1) $0 - $100,45.72,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5022508152760565
2,3) $200 - $350,243.5,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.1897799177095294
8,1) $0 - $100,58.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.0018368582241237164
3,3) $200 - $350,222.8,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.13411133782938123
1,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.02274122415110469
6,2) $100 - $200,105.87,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.29294872283935547
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.16432657442055643
4,2) $100 - $200,110.29,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.3991025558207184
10,3) $200 - $350,300.6,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.4595754120964557
9,2) $100 - $200,174.64,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.43403084855526686
7,2) $100 - $200,192.12,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8462457526475191
6,1) $0 - $100,40.02,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.05516428640112281
10,3) $200 - $350,275.04,1,0,Rural,0,Web,No E-Mail,0,0,0,0,FALSE,0.554177061188966
2,5) $500 - $750,518.53,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6882752375677228
3,4) $350 - $500,454,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6580575536936522
8,3) $200 - $350,337.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4722342025488615
1,4) $350 - $500,406.33,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9695281661115587
11,1) $0 - $100,98.05,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.4021970627363771
8,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.7566449074074626
10,1) $0 - $100,89.45,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.8741496608126909
10,1) $0 - $100,33.57,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.46711511560715735
1,4) $350 - $500,382.15,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.008128455374389887
5,1) $0 - $100,63.2,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7277670046314597
10,2) $100 - $200,148.23,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7165894787758589
3,2) $100 - $200,123.2,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.18742637103423476
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5419792798347771
1,2) $100 - $200,162.82,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.3353207597974688
10,1) $0 - $100,85.31,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.637908723205328
2,2) $100 - $200,180.48,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8292010638397187
7,2) $100 - $200,151.89,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.3485503508709371
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.12832787493243814
1,5) $500 - $750,651.65,1,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3880784888751805
2,4) $350 - $500,424.44,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9281775483395904
1,"6) $750 - $1,000",804.15,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.8043907713145018
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.9572498889174312
4,3) $200 - $350,307.66,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.9939138786867261
2,3) $200 - $350,322.83,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0,0,TRUE,0.02937716548331082
3,3) $200 - $350,261.43,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.33644535788334906
7,5) $500 - $750,513.78,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2776580867357552
8,1) $0 - $100,56.17,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.11719755013473332
1,2) $100 - $200,143.84,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.04321825900115073
10,1) $0 - $100,82.14,0,1,Rural,0,Web,No E-Mail,1,0,0,0,FALSE,0.3703097857069224
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.33687830879352987
9,2) $100 - $200,152.55,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.17365255346521735
9,3) $200 - $350,314.36,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3978436274919659
6,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3287437167018652
6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.19714671350084245
9,5) $500 - $750,718.97,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.11534232483245432
6,2) $100 - $200,154.16,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9959654787089676
9,2) $100 - $200,157.41,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.3792767252307385
7,1) $0 - $100,77.94,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5619880927260965
5,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.7327180176507682
10,3) $200 - $350,312.03,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.5721702596638352
5,3) $200 - $350,258.91,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.011036070995032787
2,2) $100 - $200,101.67,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.906315261265263
1,2) $100 - $200,114.68,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3825046233832836
7,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.09404588886536658
8,1) $0 - $100,37.74,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.04965358390472829
2,"6) $750 - $1,000",964.89,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.13282781303860247
3,2) $100 - $200,187.74,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3418099011760205
4,1) $0 - $100,99.39,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7313715789932758
3,1) $0 - $100,70.91,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.24157922226004303
9,2) $100 - $200,173.88,0,1,Surburban,0,Phone,Mens E-Mail,1,1,58.13,1,FALSE,0.2807502136565745
9,4) $350 - $500,428.99,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9576365207321942
8,4) $350 - $500,492.53,1,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.158395956736058
2,"6) $750 - $1,000",784.22,1,0,Rural,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.41833899170160294
1,1) $0 - $100,81.12,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.2520097973756492
2,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.09439026773907244
10,1) $0 - $100,56.6,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4082777597941458
1,3) $200 - $350,249.24,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.842589903390035
2,2) $100 - $200,122.01,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.7373054679483175
3,2) $100 - $200,105.08,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,TRUE,0.34822440100833774
1,"6) $750 - $1,000",767.3,1,1,Surburban,1,Phone,No E-Mail,1,0,0,0,TRUE,0.035277766874060035
1,3) $200 - $350,283.63,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5964484557043761
4,2) $100 - $200,116.37,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4153180015273392
11,1) $0 - $100,82.57,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0,1,FALSE,0.07689703814685345
9,3) $200 - $350,254.75,1,0,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.7087400511372834
7,2) $100 - $200,116.33,0,1,Rural,0,Web,No E-Mail,0,0,0,0,FALSE,0.5534757035784423
7,5) $500 - $750,662.26,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.24295660899952054
10,1) $0 - $100,72.77,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7780425290111452
3,"6) $750 - $1,000",816.52,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8302457039244473
7,1) $0 - $100,96.76,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.4798357943072915
9,1) $0 - $100,72.97,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.4950641056057066
7,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.37987259146757424
9,2) $100 - $200,115.84,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.45048543717712164
9,2) $100 - $200,151.22,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.14748104522004724
9,1) $0 - $100,57.53,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7498216649983078
3,2) $100 - $200,106.7,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.975657349685207
9,1) $0 - $100,44.29,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.974792463472113
9,2) $100 - $200,166.68,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.3506255701649934
7,2) $100 - $200,168.65,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3939490569755435
8,1) $0 - $100,51.71,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.1066483196336776
2,3) $200 - $350,201.98,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3461620998568833
8,3) $200 - $350,216.61,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4057905001100153
8,5) $500 - $750,668.22,1,1,Urban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.15278814127668738
4,2) $100 - $200,133.51,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3402327613439411
12,1) $0 - $100,32.73,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.057372678304091096
3,2) $100 - $200,111.42,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.21264534583315253
9,1) $0 - $100,64.81,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5394620278384537
2,2) $100 - $200,141.22,1,0,Rural,0,Phone,No E-Mail,1,0,0,0,TRUE,0.13648758619092405
1,5) $500 - $750,524.37,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3248651404865086
2,5) $500 - $750,675.96,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2559822485782206
1,4) $350 - $500,487.47,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6348757988307625
9,2) $100 - $200,180.37,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.4856721069663763
2,5) $500 - $750,516.56,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9381769166793674
10,3) $200 - $350,240.26,1,1,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.8575015370734036
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3708835376892239
6,2) $100 - $200,169.94,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3142018299549818
4,5) $500 - $750,553.91,0,1,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.8285343598108739
4,1) $0 - $100,85.84,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.45184151316061616
1,1) $0 - $100,42.86,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.31587841222062707
2,2) $100 - $200,103.33,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.09780853753909469
2,2) $100 - $200,185.06,0,1,Rural,0,Web,No E-Mail,1,0,0,0,TRUE,0.06490053655579686
